geneID	chromosome	start	stop
CUE4	13	70088	69735
YML101C-A	13	69726	69409
CAC2	13	68294	69700
NUP188	13	67549	62582
MDM1	13	62322	58939
SEC65	13	58687	57866
URA5	13	56773	57453
YML107C	13	56269	55265
YML108W	13	54793	55110
ZDS2	13	51640	54468
COQ5	13	50954	50031
BUL2	13	46942	49704
CTK3	13	45063	45953
DAT1	13	44045	44791
TAF8	13	43575	42043
VAN1	13	41794	40187
ATR1	13	38196	39824
YML116W-A	13	37472	37774
NAB6	13	34243	37647
NGL3	13	32334	33851
YML119W	13	30611	31684
NDI1	13	29807	28266
GTR1	13	26930	27862
YML122C	13	26419	26039
PHO84	13	25801	24038
TUB3	13	23684	22049
YML125C	13	21700	20762
ERG13	13	20536	19061
RSC9	13	17065	18810
MSC1	13	16677	15136
COX14	13	14754	14542
ERO1	13	13175	11484
YML131W	13	10199	11296
COS3	13	7244	8383
YML133C	13	4684	461
YML133W-A	13	1610	2185
YML133W-B	13	827	1309
YMLCdelta1	13	132321	131989
YMLCdelta2	13	168681	168349
YMLWTy1-1	13	184170	190083
YMLWTy1-2	13	196332	202234
YMLWdelta3	13	184170	184501
YMLWdelta4	13	189752	190083
YMLWdelta5	13	196332	196668
YMLWdelta6	13	201919	202234
CDC5	13	271136	269019
YMR001C-A	13	271577	271347
YMR002W	13	272193	272663
YMR003W	13	273118	273714
MVP1	13	274017	275552
TAF4	13	276045	277211
PLB2	13	279681	277561
YMR007W	13	279960	280340
PLB1	13	282584	280590
YMR009W	13	284101	284640
YMR010W	13	285099	286316
HXT2	13	288078	289703
CLU1	13	291133	294966
SEC59	13	296737	295178
YMR013C-A	13	296619	296470
YMR013W-A	13	298310	298390
BUD22	13	298867	300426
ERG5	13	302484	300868
SOK2	13	305592	303235
SPO20	13	307488	308681
YMR018W	13	310207	311751
STB4	13	312155	315004
FMS1	13	315376	316902
MAC1	13	318417	317164
QRI8	13	318679	319176
MSS1	13	321016	319436
MRPL3	13	321874	323046
CSI1	13	323299	324186
PEX12	13	325434	324235
YMR027W	13	325876	327288
TAP42	13	327481	328581
FAR8	13	330230	328659
RSF1	13	330792	331922
YMR030W-A	13	337312	337602
YMR031C	13	334742	332211
YMR031W-A	13	334708	335034
HOF1	13	335297	337306
ARP9	13	337787	339276
YMR034C	13	340721	339417
IMP2	13	341141	341674
MIH1	13	343519	341855
MSN2	13	346516	344402
LYS7	13	348259	347510
SUB1	13	349521	348643
YMR040W	13	350380	350862
YMR041C	13	351972	350965
ARG80	13	352602	353135
MCM1	13	353870	354730
IOC4	13	355383	356810
YMR045C	13	362626	357358
YMR046C	13	362626	361304
YMR046W-A	13	362701	362829
NUP116	13	366704	363363
CSM3	13	366980	367933
ERB1	13	370516	368093
YMR050C	13	378324	373056
YMR051C	13	378324	377002
YMR052C-A	13	380433	380068
FAR3	13	379585	380199
STB2	13	382897	380345
STV1	13	383302	385974
BUB2	13	387020	386100
AAC1	13	388243	387314
YMR057C	13	388729	388358
FET3	13	388821	390731
SEN15	13	391038	391484
TOM37	13	392514	391531
RNA14	13	392754	394787
ECM40	13	396378	395053
RIM9	13	397076	397795
AEP1	13	397902	399458
KAR5	13	399701	401215
YMR066W	13	401540	404236
YMR067C	13	405572	404322
AVO2	13	406303	407583
NAT4	13	407708	408565
MOT3	13	409153	410625
YMR071C	13	411264	410761
ABF2	13	411568	412119
YMR073C	13	412872	412267
YMR074C	13	413472	413035
YMR075C-A	13	416052	415687
YMR075W	13	413981	416035
PDS5	13	420028	416195
VPS20	13	422148	421483
CTF18	13	424727	422502
SEC14	13	424988	426058
NAM7	13	429626	426711
ISF1	13	431094	430078
YMR082C	13	432124	431768
ADH3	13	434787	435914
YMR084W	13	436627	437415
YMR085W	13	437490	438788
YMR086C-A	13	442363	442025
YMR086W	13	439207	442089
YMR087W	13	442526	443380
YMR088C	13	445101	443413
YTA12	13	448085	445608
YMR090W	13	449244	449927
NPL6	13	451364	450057
AIP1	13	453478	451631
UTP15	13	454014	455555
CTF13	13	455824	457260
SNO1	13	457958	457284
SNZ1	13	458407	459300
MTG1	13	460526	459423
YMR098C	13	462608	460770
YMR099C	13	464826	463933
MUB1	13	466299	468161
SRT1	13	469475	468444
YMR102C	13	472351	469847
YMR103C	13	473263	472901
YPK2	13	475452	473419
PGM2	13	477605	475896
YMR105W-A	13	478063	478257
YKU80	13	480189	478300
YMR107W	13	483013	483360
ILV2	13	484083	486146
MYO5	13	486586	490245
YMR110C	13	491991	490393
YMR111C	13	493791	492403
MED11	13	494494	494099
FOL3	13	494998	496281
YMR114C	13	497448	496342
YMR115W	13	497703	499208
ASC1	13	500687	499455
SPC24	13	501890	501249
YMR118C	13	502733	502143
ASI1	13	505332	507206
YMR119W-A	13	506995	507369
ADE17	13	509279	507501
RPL15B	13	510347	509733
YMR122C	13	511074	510700
YMR122W-A	13	511314	511568
PKR1	13	513592	513960
YMR124W	13	514455	517286
STO1	13	517538	520445
YMR126C	13	521788	520760
SAS2	13	523344	522328
ECM16	13	523695	527498
POM152	13	527803	531816
YMR130W	13	532118	533026
RRB1	13	534697	533162
YMR132C	13	535569	534943
REC114	13	536206	537608
YMR134W	13	537837	538550
GID8	13	540055	538688
YMR135W-A	13	539910	540443
GAT2	13	541198	542880
PSO2	13	544962	542977
CIN4	13	545154	545729
RIM11	13	546124	547236
SIP5	13	547713	549182
YMR141C	13	550043	549735
YMR141W-A	13	550910	551134
RPL13B	13	551206	550205
RPS16A	13	551927	552902
YMR144W	13	553361	554389
NDE1	13	556474	554792
TIF34	13	558523	557480
YMR147W	13	559198	559869
YMR148W	13	560365	560811
SWP1	13	560995	561855
IMP1	13	562527	561955
YIM2	13	562505	562942
YIM1	13	563095	564192
YMR153C-A	13	565908	565573
NUP53	13	564434	565861
RIM13	13	568181	565998
YMR155W	13	568550	570193
TPP1	13	571015	570299
YMR157C	13	572043	571276
YMR158C-A	13	573330	573193
MRPS8	13	572247	572714
YMR158W-B	13	574470	574790
ATG16	13	574927	574475
YMR160W	13	575065	577515
HLJ1	13	577717	578391
DNF3	13	583920	578950
YMR163C	13	586387	584270
MSS11	13	589549	587273
SMP2	13	592627	590039
YMR166C	13	594472	593366
MLH1	13	594885	597194
CEP3	13	599157	597331
ALD3	13	600871	599351
ALD2	13	603081	601561
YMR171C	13	605519	603867
YMR172C-A	13	608210	607827
HOT1	13	605980	608139
DDR48	13	608688	609980
YMR173W-A	13	608896	610080
PAI3	13	610364	610158
SIP18	13	611015	611254
YMR175W-A	13	611313	611507
ECM5	13	611739	615974
MMT1	13	616565	618097
YMR178W	13	618478	619302
SPT21	13	619857	622133
CTL1	13	623212	622250
YMR181C	13	624079	623615
RGM1	13	625166	624531
YMR182W-A	13	625810	625896
SSO2	13	627807	626920
YMR184W	13	628188	628784
YMR185W	13	629024	631969
HSC82	13	632354	634471
YMR187C	13	635983	634688
MRPS17	13	637003	636290
GCV2	13	637499	640603
SGS1	13	645257	640914
YMR191W	13	645655	646776
APP2	13	647117	649279
YMR193C-A	13	651457	651071
MRPL24	13	650035	650811
YMR194C-A	13	653135	652911
YMR194C-B	13	652886	652593
RPL36A	13	651144	651909
ICY1	13	654033	654416
YMR196W	13	655075	658341
VTI1	13	659197	658544
CIK1	13	659744	661528
CLN1	13	662643	664283
ROT1	13	664751	665521
RAD14	13	667043	665844
ERG2	13	667536	668204
TOM40	13	668491	669654
YMR204C	13	671324	670062
PFK2	13	674765	671886
YMR206W	13	675895	676836
HFA1	13	683563	677192
ERG12	13	684466	685797
YMR209C	13	687283	685910
YMR210W	13	687515	688864
DML1	13	689082	690509
EFR3	13	693042	690694
CEF1	13	693380	695152
SCJ1	13	695349	696482
GAS3	13	696795	698369
SKY1	13	701038	698810
GUA1	13	701789	703366
TRS130	13	706886	703578
ESC1	13	707132	712108
ERG8	13	712315	713670
YMR221C	13	715444	713930
FSH2	13	716308	715637
UBP8	13	716714	718129
MRE11	13	720652	718574
MRPL44	13	721402	720959
YMR226C	13	722395	721592
TAF7	13	724384	722612
MTF1	13	724625	725650
RRP5	13	731122	725933
RPS10B	13	732413	733140
YMR230W-A	13	733267	733455
PEP5	13	733544	736633
FUS2	13	736925	738958
YMR233W	13	739184	739864
RNH1	13	740265	741311
RNA1	13	742734	741511
TAF9	13	742970	743443
YMR237W	13	743748	745922
DFG5	13	746352	747728
RNT1	13	749676	748261
CUS1	13	751239	749929
YHM2	13	751960	752904
RPL20A	13	754196	753224
YMR242W-A	13	754296	754385
ZRC1	13	756165	754837
YMR244C-A	13	758830	758516
YMR244W	13	757249	758316
YMR245W	13	758562	759182
FAA4	13	759806	761890
YMR247C	13	768038	763350
YMR247W-A	13	769282	769425
GAD1	13	770800	772557
YMR251W	13	772914	774014
HOR7	13	774751	774930
YMR252C	13	775718	775314
YMR253C	13	777189	775945
YMR254C	13	777922	777614
GFD1	13	778000	778566
COX7	13	779126	778944
PET111	13	782030	779628
YMR258C	13	784280	782619
YMR259C	13	788882	784620
TIF11	13	789838	789377
TPS3	13	793368	790204
YMR262W	13	793725	794666
SAP30	13	794918	795523
CUE1	13	795804	796415
YMR265C	13	797924	796539
YMR266W	13	798517	801378
PPA2	13	801771	802703
PRP24	13	804221	802887
YMR269W	13	804455	805090
RRN9	13	806422	805325
URA10	13	807547	806864
SCS7	13	810776	809622
YMR272W-A	13	810465	810578
YMR272W-B	13	811088	811195
ZDS1	13	813979	811232
RCE1	13	815310	814363
BUL1	13	818580	815650
DSK2	13	818826	819947
FCP1	13	820255	822453
YMR278W	13	822762	824630
YMR279C	13	826350	824728
CAT8	13	831328	827027
GPI12	13	832338	833252
AEP2	13	835097	833355
RIT1	13	836866	835325
YKU70	13	838186	839994
NGL2	13	841690	840143
MRPL33	13	841941	842201
MSU1	13	845344	842435
HSH155	13	845570	848485
YMR289W	13	848684	849808
HAS1	13	851590	850073
YMR290W-A	13	851421	851768
YMR291W	13	852629	854389
GOT1	13	854794	855292
YMR293C	13	856792	855398
JNM1	13	856965	858086
YMR294W-A	13	858208	858567
YMR295C	13	858889	858296
LCB1	13	860890	859214
PRC1	13	861921	863519
YMR298W	13	863818	864270
YMR299C	13	865349	864411
ADE4	13	867090	865558
ATM1	13	869626	867554
PRP12	13	872624	870072
ADH2	13	874336	873290
YMR304C-A	13	879129	878779
UBP15	13	874986	878678
SCW10	13	880231	879062
YMR306C-A	13	886571	886182
FKS3	13	881158	886515
YMR307C-A	13	887924	887730
GAS1	13	887002	888681
PSE1	13	892220	888951
NIP1	13	895425	892987
YMR310C	13	896668	895715
GLC8	13	897602	896913
ELP6	13	898404	899225
TGL3	13	901306	899378
PRE5	13	901708	902412
YMR315W	13	902799	903848
YMR315W-A	13	904285	904392
YMR316C-A	13	905971	905660
YMR316C-B	13	907627	907319
DIA1	13	904823	905833
YMR317W	13	907362	910784
ADH6	13	912141	911059
FET4	13	914536	912878
YMR320W	13	916744	917049
YMR321C	13	917894	917577
SNO4	13	919077	918364
YMR323W	13	920086	921399
YMR324C	13	922442	922200
YMR325W	13	922639	923013
YMR326C	13	923800	923492
YMRCTy1-3	13	362917	357004
YMRCTy1-4	13	378621	372696
YMRCdelta10	13	378621	378284
YMRCdelta11	13	379060	378726
YMRCdelta13	13	463460	463127
YMRCdelta14	13	481546	481213
YMRCdelta18	13	573337	573111
YMRCdelta7	13	357335	357004
YMRCdelta8	13	362917	362586
YMRCdelta9	13	373033	372696
YMRCtau1	13	290223	290048
YMRCtau3	13	808905	808536
YMRWdelta12	13	379071	379197
YMRWdelta15	13	481570	481807
YMRWdelta16	13	503191	503388
YMRWdelta17	13	504345	504676
YMRWdelta19	13	768547	768878
YMRWdelta20	13	808999	809232
YMRWdelta21	13	837449	837763
YMRWtau2	13	503770	504140
DOM34	14	627455	628615
RLP7	14	627141	626173
PET8	14	625828	624974
HRB1	14	623331	624620
MRP7	14	622427	621312
LST8	14	620066	620977
SIS1	14	619564	618506
ASI3	14	618218	616209
IDP3	14	614819	616081
YNL010W	14	613633	614358
YNL011C	14	613168	611834
SPO1	14	609684	611663
YNL013C	14	609508	609131
HEF3	14	606317	609451
PBI2	14	605382	605609
PUB1	14	602905	604266
YNL017C	14	602474	602136
YNL018C	14	601772	599934
YNL019C	14	599228	598374
ARK1	14	597537	595621
HDA1	14	593225	595345
YNL022C	14	592897	591425
FAP1	14	591158	588261
YNL024C	14	587845	587105
YNL024C-A	14	586818	586600
SSN8	14	585289	584318
SAM50	14	581918	583372
CRZ1	14	579578	581614
YNL028W	14	578677	578994
KTR5	14	578771	577203
HHF2	14	576725	577036
HHT2	14	576048	575638
SIW14	14	574504	575349
YNL033W	14	572997	573851
YNL034W	14	570475	572313
YNL035C	14	569689	568520
NCE103	14	559812	560477
IDH1	14	559000	557918
GPI15	14	557018	557781
BDP1	14	555046	556830
YNL040W	14	553378	554748
COG6	14	551985	549466
YNL042W	14	548098	549288
YNL042W-B	14	547111	547368
YNL043C	14	545907	545587
YIP3	14	545266	545875
YNL045W	14	542961	544976
YNL046W	14	542302	542820
YNL047C	14	541879	539909
ALG11	14	538171	539817
SFB2	14	537909	535279
YNL050C	14	534980	534077
COG5	14	532657	533868
COX5A	14	531723	532184
MSG5	14	529940	531409
VAC7	14	526084	529581
YNL054W-A	14	519454	520776
YNL054W-B	14	519454	524704
POR1	14	518843	517992
YNL056W	14	517247	517840
YNL057W	14	516401	516733
YNL058C	14	516711	515761
ARP5	14	514933	512666
NOP2	14	510538	512394
GCD10	14	510210	508774
YNL063W	14	507756	508700
YDJ1	14	507095	505866
AQR1	14	503723	505483
SUN4	14	501514	502776
RPL9B	14	499680	500255
YNL067W-A	14	498537	498683
YNL067W-B	14	499416	499556
FKH2	14	498288	495700
RPL16B	14	495000	493955
TOM7	14	493365	493547
LAT1	14	491522	492970
RNH201	14	490316	491239
MSK1	14	488385	490115
MLF3	14	488123	486765
IMP4	14	485606	486478
MKS1	14	483555	485309
APJ1	14	481390	482976
NIS1	14	479767	480990
TPM1	14	479164	478565
YNL080C	14	478031	476931
YNL081C	14	476618	476187
PMS1	14	473297	476011
YNL083W	14	471377	473014
END3	14	471102	470053
MKT1	14	467131	469623
YNL086W	14	466334	466642
YNL087W	14	462411	465947
TOP2	14	457704	461990
YNL089C	14	457169	456693
RHO2	14	456565	457143
NST1	14	452408	456130
YNL092W	14	450871	452073
YPT53	14	449868	450530
APP1	14	447611	449374
YNL095C	14	446840	444912
RPS7B	14	444315	443398
PHO23	14	442358	441366
YNL097C-A	14	440919	440797
YNL097W-A	14	441431	441586
RAS2	14	440570	439602
OCA1	14	439283	438567
YNL100W	14	437613	438317
AVT4	14	434999	437140
POL1	14	430087	434493
MET4	14	427735	429753
YNL103W-A	14	426719	426808
LEU4	14	426754	424895
YNL105W	14	424155	424583
INP52	14	424495	420944
YAF9	14	420098	420778
YNL108C	14	419826	419014
YNL109W	14	418964	419509
NOP15	14	418488	417826
CYB5	14	417302	416940
DBP2	14	413639	416281
RPC19	14	412771	413199
YNL114C	14	413055	412684
YNL115C	14	412053	410119
YNL116W	14	408341	409909
MLS1	14	406358	408022
DCP2	14	405564	402652
YNL119W	14	401040	402521
YNL120C	14	401518	401033
TOM70	14	400537	398684
YNL122C	14	398370	398023
YNL123W	14	394685	397678
NAF1	14	392892	394370
ESBP6	14	392167	390146
SPC98	14	387227	389767
FAR11	14	383987	386848
TEP1	14	382359	383663
YNL129W	14	381480	382202
CPT1	14	380831	379558
YNL130C-A	14	381391	381245
TOM22	14	378767	379225
KRE33	14	375321	378491
FYV6	14	374692	374171
YNL134C	14	373581	372451
FPR1	14	372226	371882
YNL136W	14	370368	371645
NAM9	14	370055	368595
SRV2	14	366741	368321
YNL138W-A	14	366033	366412
RLR1	14	365717	360924
YNL140C	14	361486	360917
AAH1	14	359596	360639
MEP2	14	357453	358952
YNL143C	14	357186	356794
YNL144C	14	355042	352820
YNL144W-A	14	353061	353144
MFA2	14	352414	352530
YNL146C-A	14	351580	351386
YNL146W	14	351715	352017
LSM7	14	350940	351383
ALF1	14	350671	349907
YNL149C	14	349756	349367
YNL150W	14	349251	349658
RPC31	14	348521	347766
YNL152W	14	346313	347542
GIM3	14	346058	345669
YCK2	14	345276	343636
YNL155W	14	342516	343340
YNL156C	14	341968	341069
YNL157W	14	340352	340858
YNL158W	14	339612	340208
ASI2	14	339347	338478
YGP1	14	336545	337609
CBK1	14	332597	334867
RPL42A	14	331322	332154
YNL162W-A	14	330329	330547
RIA1	14	330073	326741
IBD2	14	326320	325265
YNL165W	14	323832	325052
BNI5	14	323565	322219
SKO1	14	321359	319416
YNL168C	14	318809	318030
PSD1	14	317671	316169
YNL170W	14	315978	316373
YNL171C	14	315997	315629
APC1	14	310636	315882
MDG1	14	310057	308957
YNL174W	14	308074	308646
NOP13	14	308612	307401
YNL176C	14	306980	305070
MRPL22	14	304615	303686
RPS3	14	302680	303402
YNL179C	14	301103	300666
RHO5	14	300649	299654
YNL181W	14	298335	299558
IPI3	14	297627	295960
NPR1	14	295509	293137
YNL184C	14	292883	292557
MRPL19	14	292669	292193
UBP10	14	289498	291876
YNL187W	14	287994	289067
KAR1	14	286307	287608
SRP1	14	284259	285887
YNL190W	14	282394	283008
YNL191W	14	280431	281504
CHS1	14	276501	279896
YNL193W	14	274367	276043
YNL194C	14	273614	272709
YNL195C	14	272307	271522
YNL196C	14	271170	270274
WHI3	14	269592	267607
YNL198C	14	266815	266513
GCR2	14	266529	264925
YNL200C	14	264452	263712
YNL201C	14	263202	260626
SPS19	14	259568	260455
YNL203C	14	260049	259438
SPS18	14	259276	258374
YNL205C	14	258576	258154
RTT106	14	258154	256787
RIO2	14	255352	256629
YNL208W	14	254417	255016
SSB2	14	252058	253899
MER1	14	250930	251742
YNL211C	14	250314	250054
VID27	14	247460	249808
YNL213C	14	247103	246459
PEX17	14	245616	246215
IES2	14	244467	245429
RAP1	14	241688	244171
YNL217W	14	240330	241310
MGS1	14	238237	240000
ALG9	14	237662	235995
ADE12	14	234412	235713
POP1	14	233694	231067
SSU72	14	229093	229713
ATG4	14	227369	228853
YNL224C	14	227098	224795
CNM67	14	224468	222723
YNL226W	14	222238	222648
YNL227C	14	222430	220658
YNL228W	14	220644	221420
URE2	14	220200	219136
ELA1	14	218661	217522
PDR16	14	217041	215986
CSL4	14	214922	215800
BNI4	14	211921	214599
YNL234W	14	210232	211512
YNL235C	14	209978	209547
SIN4	14	206929	209853
YTP1	14	205187	206566
KEX2	14	202427	204871
LAP3	14	200568	201932
NAR1	14	199976	198501
ZWF1	14	197942	196425
ATG2	14	191323	196101
SLA2	14	188050	190956
SUI1	14	187495	187169
CWC25	14	186884	186345
VPS75	14	185459	186348
YNL247W	14	182874	185177
RPA49	14	182607	181360
MPA43	14	181021	179393
RAD50	14	175409	179347
NRD1	14	174314	172587
MRPL17	14	172285	171440
TEX1	14	170017	171285
YNL254C	14	169247	168042
GIS2	14	167789	167328
FOL1	14	164622	167096
SIP3	14	164319	160630
DSL1	14	160372	158108
ATX1	14	157864	157643
YNL260C	14	157454	156858
ORC5	14	155099	156538
POL2	14	148211	154879
YIF1	14	147839	146895
PDR17	14	146614	145562
IST1	14	145280	144279
YNL266W	14	144244	144663
PIK1	14	140877	144077
LYP1	14	138549	140384
BSC4	14	137698	138093
ALP1	14	137660	135939
BNI1	14	135382	129521
SEC2	14	129082	126803
TOF1	14	122881	126597
YNL274C	14	122168	121116
YNL275W	14	119266	120996
YNL276C	14	118824	118429
MET2	14	117347	118807
YNL277W-A	14	116677	116865
CAF120	14	113269	116451
PRM1	14	110915	112900
ERG24	14	110409	109093
HCH1	14	108465	108926
POP3	14	107685	108272
WSC2	14	106693	105182
MRPL10	14	104100	103132
YNL284C-A	14	102230	100908
YNL284C-B	14	102230	96962
YNL285W	14	96171	96542
CUS2	14	95221	96078
SEC21	14	91992	94799
CAF40	14	90301	91422
PCL1	14	87895	88734
RFC3	14	86216	87238
MID1	14	85813	84167
PUS4	14	82804	84015
MSB3	14	80638	82539
RIM21	14	80258	78657
YNL295W	14	76944	78518
YNL296W	14	76271	76585
MON2	14	76581	71671
CLA4	14	68913	71441
TRF5	14	66516	68393
YNL300W	14	65743	66051
RPL18B	14	64561	63569
RPS19B	14	62942	61957
YNL303W	14	61509	61856
YPT11	14	60482	61549
YNL305C	14	59791	58898
MRPS18	14	58155	58808
MCK1	14	57573	56446
KRI1	14	55896	54121
STB1	14	52661	53923
YNL310C	14	52523	51906
YNL311C	14	51687	49396
RFA2	14	48286	49215
YNL313C	14	48021	45307
DAL82	14	44446	45213
ATP11	14	44279	43323
PHA2	14	43074	42070
PFS2	14	40618	42015
HXT14	14	40328	38706
YNL319W	14	38641	39081
YNL320W	14	37699	38553
YNL321W	14	34695	37421
KRE1	14	34234	33293
LEM3	14	31943	33187
YNL324W	14	31049	31444
FIG4	14	31377	28738
YNL326C	14	28346	27336
EGT2	14	24047	27172
MDJ2	14	23274	22834
PEX6	14	22633	19541
RPD3	14	19302	18001
AAD14	14	17248	16118
THI12	14	14832	15854
SNZ2	14	13267	14163
SNO2	14	12876	12208
YNL335W	14	11452	12129
COS1	14	8330	9475
YNL337W	14	7165	7419
YNL338W	14	6561	6719
YRF1-6	14	6098	371
YNL339W-A	14	1517	2092
YNL339W-B	14	734	1216
YNLCTy1-1	14	102521	96608
YNLCTy2-1	14	567658	562362
YNLCdelta1	14	96939	96608
YNLCdelta2	14	102521	102190
YNLCdelta5	14	562362	562031
YNLCdelta6	14	567990	567658
YNLCsigma1	14	102698	102630
YNLWTy1-2	14	519161	525060
YNLWdelta3	14	519161	519494
YNLWdelta4	14	524727	525060
YNLWsigma2	14	546421	546712
YNLWsigma3	14	546736	547075
YNLWtau1	14	96449	96607
YNLWtau2	14	561605	561975
CIT1	14	631060	629621
YNR001W-A	14	631262	631480
FUN34	14	633855	633007
RPC34	14	635296	634343
YNR003W-A	14	634419	634517
YNR004W	14	635942	636382
YNR005C	14	637334	636930
VPS27	14	636985	638853
ATG3	14	640113	639181
LRO1	14	640395	642380
YNR009W	14	642689	643438
CSE2	14	643743	644192
PRP2	14	646949	644319
URK1	14	647431	648936
PHO91	14	651711	649027
YNR014W	14	652464	653102
SMM1	14	653386	654540
ACC1	14	661373	654672
MAS6	14	662912	663580
YNR018W	14	664269	664943
ARE2	14	665338	667266
YNR020C	14	668221	667409
YNR021W	14	668376	669590
MRPL50	14	670192	669773
SNF12	14	670417	672117
YNR024W	14	672408	672968
YNR025C	14	673060	672701
SEC12	14	674688	673273
BUD17	14	674922	675875
CPR8	14	676176	677102
YNR029C	14	678487	677198
ECM39	14	678798	680453
SSK2	14	685432	680693
HUB1	14	687463	687242
PPG1	14	686009	687115
ABZ1	14	687634	689997
SOL1	14	690320	691285
YNR034W-A	14	692560	692856
ARC35	14	694046	693018
YNR036C	14	694821	694360
RSM19	14	695326	695051
DBP6	14	695594	697483
ZRG17	14	699430	697613
YNR040W	14	699689	700459
COQ2	14	701658	700540
YNR042W	14	701237	701665
MVD1	14	701894	703084
AGA1	14	703698	705875
PET494	14	706138	707607
YNR046W	14	707787	708194
YNR047W	14	708522	711203
YNR048W	14	711629	712810
MSO1	14	713654	713022
LYS9	14	715387	714047
BRE5	14	718326	716779
POP2	14	720646	719345
NOG2	14	723110	721119
YNR054C	14	724304	723354
HOL1	14	730184	728424
BIO5	14	733300	731615
BIO4	14	734066	733353
BIO3	14	734288	735730
MNT4	14	736800	738542
FRE4	14	739948	742107
YNR061C	14	743537	742878
YNR062C	14	745340	744357
YNR063W	14	746940	748763
YNR064C	14	750005	749133
YNR065C	14	753697	750347
YNR066C	14	755032	753722
DSE4	14	759096	755743
YNR068C	14	760882	760064
BSC5	14	762589	761120
YNR070W	14	765372	769373
YNR071C	14	771465	770437
HXT17	14	772654	774348
YNR073C	14	776297	774789
YNR074C	14	778735	777599
YNR075C-A	14	781600	781508
COS10	14	779913	781037
PAU6	14	781915	782277
YNR077C	14	783538	783284
YNRCdelta7	14	632113	631997
YNRCdelta8	14	726943	726612
YNRCdelta9	14	727659	727361
YNRCtau3	14	632488	632118
YNRWsigma4	14	726232	726572
PHO80	15	325249	326130
YOL002C	15	324364	323411
YOL003C	15	322994	321858
SIN3	15	316938	321548
RPB11	15	316175	315813
TOP1	15	315387	313078
YOL007C	15	312367	311342
YOL008W	15	310312	310935
MDM12	15	310139	309324
RCL1	15	307938	309041
PLB3	15	305349	307409
HTZ1	15	303983	303579
HRD1	15	303035	301380
YOL013W-A	15	300690	300980
YOL013W-B	15	301047	301238
YOL014W	15	299693	300067
YOL015W	15	297078	298838
CMK2	15	296120	294777
ESC8	15	292529	294673
TLG2	15	292074	290881
YOL019W	15	288898	290553
YOL019W-A	15	288420	288572
TAT2	15	286172	287950
DIS3	15	285426	282421
YOL022C	15	281498	280272
IFM1	15	278056	280086
YOL024W	15	277086	277604
LAG2	15	274957	276939
YOL026C	15	274353	274012
MDM38	15	273724	272003
YAP7	15	271370	270633
YOL029C	15	270420	269815
GAS5	15	268187	269641
SIL1	15	267529	266264
YOL032W	15	265429	266169
MSE1	15	263475	265085
SMC5	15	259923	263204
YOL035C	15	259103	258801
YOL036W	15	256743	259028
YOL037C	15	257017	256664
YOL038C-A	15	255019	254924
PRE6	15	255335	256099
RPP2A	15	254295	254615
RPS15	15	253575	253147
NOP12	15	252644	251265
NGL1	15	249823	250914
NTG2	15	249532	248390
PEX15	15	247148	248299
PSK2	15	243495	246800
YOL046C	15	244138	243464
YOL047C	15	242745	241612
YOL048C	15	241308	240202
GSH2	15	238617	240092
YOL050C	15	238200	237880
GAL11	15	234938	238183
SPE2	15	233634	232444
DDR2	15	231753	231568
YOL053W	15	230083	231270
YOL054W	15	228612	229832
THI20	15	226073	224418
GPM3	15	223266	224177
YOL057W	15	220765	222900
ARG1	15	219209	220471
GPD2	15	217125	218447
MAM3	15	216136	214016
PRS5	15	212243	213733
APM4	15	211994	210519
YOL063C	15	210264	207391
MET22	15	207175	206102
INP54	15	205884	204730
RIB2	15	204470	202695
RTG1	15	202517	201984
HST1	15	201878	200367
NUF2	15	198941	200296
YOL070C	15	198724	197219
EMI5	15	196506	196994
THP1	15	194969	196336
YOL073C	15	194799	193831
YOL075C	15	193541	189657
MDM20	15	187023	189413
BRX1	15	186722	185847
ATP19	15	185437	185643
AVO1	15	181681	185211
YOL079W	15	181056	181454
REX4	15	181426	180557
IRA2	15	171069	180308
ATG19	15	168726	169973
YOL083C-A	15	166600	166460
YOL083W	15	165713	166951
PHM7	15	162355	165330
YOL085C	15	162013	161672
YOL085W-A	15	161578	161790
ADH1	15	160593	159547
YOL086W-A	15	159172	159444
YOL087C	15	158636	155286
MPD2	15	154744	153911
HAL9	15	153489	150397
MSH2	15	147381	150275
SPO21	15	145333	147162
YOL092W	15	144203	145129
TRM10	15	142814	143695
RFC4	15	142554	141583
HMI1	15	141346	139226
COQ3	15	139044	138106
WRS1	15	137824	136526
YOL097W-A	15	136219	136404
YOL098C	15	135837	132724
YOL099C	15	132507	132016
PKH2	15	129236	132481
YOL101C	15	127919	126981
TPT1	15	126688	125996
ITR2	15	124000	125829
YOL103W-A	15	117999	119321
YOL103W-B	15	117999	123267
NDJ1	15	117453	116395
WSC3	15	115807	114137
YOL106W	15	113225	113578
YOL107W	15	112101	113129
INO4	15	111885	111430
ZEO1	15	110296	110637
SHR5	15	109175	109888
YOL111C	15	108895	108257
MSB4	15	106709	108187
SKM1	15	104325	106292
YOL114C	15	103924	103316
TRF4	15	101474	103228
MSN1	15	99808	100956
RRI2	15	97550	99487
YOL118C	15	96915	96607
MCH4	15	96360	94855
RPL18A	15	94401	93394
RPS19A	15	92849	92025
SMF1	15	91418	89691
HRP1	15	87843	89447
YOL124C	15	86756	85455
YOL125W	15	83833	85263
MDH2	15	83057	81786
